scheduled_departure,scheduled_arrival,carrier,origin,destination,distance_km,weather_wind1,weather_wind2,weather_rain1,weather_rain2,weather_visibility_km,noise_1,noise_2,noise_3,route,scheduled_duration_min,departure_hour,is_holiday,is_late_night,high_precipitation,limited_visibility,holiday_late_night,destination_limited_visibility,departure_delay_min,actual_departure,actual_arrival,arrival_delay_min,delayed_15_min
2025-10-31 10:30:00,2025-10-31 16:20:00,UA,ORD,BOS,3935,32.06,32.02,1.04,0.0,17.48,1.4317,-0.1982,53,ORD-BOS,350,10,0,0,0,0,0,0,10,2025-10-31 10:40:00,2025-10-31 16:32:00,12,0
2025-03-24 00:30:00,2025-03-24 04:45:00,UA,BOS,SFO,2751,12.9,15.25,1.04,0.28,18.57,2.7226,-0.2815,10,BOS-SFO,255,0,0,1,0,0,0,0,-5,2025-03-24 00:25:00,2025-03-24 04:50:00,5,0
2025-04-21 06:40:00,2025-04-21 08:14:00,B6,SEA,ATL,737,1.97,0.56,8.76,8.96,12.18,-0.7183,0.935,94,SEA-ATL,94,6,0,0,0,0,0,0,15,2025-04-21 06:55:00,2025-04-21 08:07:00,-7,0
2025-12-09 21:20:00,2025-12-10 02:36:00,AA,SFO,DEN,3515,6.4,7.37,0.0,0.0,15.64,-0.5295,-0.902,87,SFO-DEN,316,21,0,1,0,0,0,0,0,2025-12-09 21:20:00,2025-12-10 02:29:00,-7,0
2025-06-10 02:30:00,2025-06-10 04:23:00,UA,ATL,LAX,981,1.5,0.03,8.94,8.27,7.81,-1.0143,0.3237,38,ATL-LAX,113,2,0,1,0,0,0,0,4,2025-06-10 02:34:00,2025-06-10 04:20:00,-3,0
2025-03-30 09:15:00,2025-03-30 15:07:00,B6,ATL,JFK,3963,13.02,11.19,0.0,1.17,16.94,-0.1593,0.7402,13,ATL-JFK,352,9,0,0,0,0,0,0,11,2025-03-30 09:26:00,2025-03-30 14:57:00,-10,0
2025-12-26 12:20:00,2025-12-26 15:52:00,B6,ORD,SFO,2208,11.55,15.56,0.0,0.0,15.96,-1.816,0.8384,50,ORD-SFO,212,12,0,0,0,0,0,0,-8,2025-12-26 12:12:00,2025-12-26 15:51:00,-1,0
2025-06-13 02:00:00,2025-06-13 08:07:00,AA,BOS,DFW,4149,3.8,1.97,0.0,0.91,13.36,1.3001,0.426,48,BOS-DFW,367,2,0,1,0,0,0,0,20,2025-06-13 02:20:00,2025-06-13 08:29:00,22,1
2025-12-26 03:15:00,2025-12-26 06:56:00,DL,SFO,ATL,2329,20.76,22.03,0.0,1.05,16.96,0.4933,-0.1971,87,SFO-ATL,221,3,0,1,0,0,0,0,-6,2025-12-26 03:09:00,2025-12-26 06:50:00,-6,0
2025-12-02 22:10:00,2025-12-02 23:37:00,AA,JFK,LAX,656,3.61,1.37,0.5,0.0,16.32,-0.2136,-0.8902,86,JFK-LAX,87,22,0,1,0,0,0,0,1,2025-12-02 22:11:00,2025-12-02 23:29:00,-8,0
2025-11-27 14:10:00,2025-11-27 19:27:00,WN,LAX,JFK,3520,11.31,13.53,1.14,0.75,17.43,-1.4681,0.3189,48,LAX-JFK,317,14,1,0,0,0,0,0,14,2025-11-27 14:24:00,2025-11-27 19:35:00,8,0
2025-08-01 05:20:00,2025-08-01 10:23:00,WN,SEA,JFK,3349,22.52,24.95,1.67,0.0,15.64,1.4331,0.5334,80,SEA-JFK,303,5,0,0,0,0,0,0,7,2025-08-01 05:27:00,2025-08-01 10:14:00,-9,0
2025-10-19 04:30:00,2025-10-19 07:11:00,UA,BOS,DFW,1569,13.54,11.09,0.17,0.64,18.2,-0.4473,-0.3774,84,BOS-DFW,161,4,0,1,0,0,0,0,-1,2025-10-19 04:29:00,2025-10-19 07:15:00,4,0
2025-12-17 10:50:00,2025-12-17 12:58:00,B6,LAX,SFO,1157,5.28,4.95,0.0,0.0,13.44,1.7316,-0.0899,99,LAX-SFO,128,10,0,0,0,0,0,0,-9,2025-12-17 10:41:00,2025-12-17 13:00:00,2,0
2025-04-09 17:00:00,2025-04-09 22:49:00,AA,SFO,SEA,3927,4.04,2.19,0.0,0.0,14.99,-0.3046,-0.6802,58,SFO-SEA,349,17,0,0,0,0,0,0,-10,2025-04-09 16:50:00,2025-04-09 22:47:00,-2,0
2025-01-14 17:50:00,2025-01-14 23:11:00,AA,ATL,BOS,3572,12.03,11.6,0.95,0.08,11.48,0.0698,-0.6397,62,ATL-BOS,321,17,0,0,0,0,0,0,11,2025-01-14 18:01:00,2025-01-14 23:08:00,-3,0
2025-04-28 04:15:00,2025-04-28 06:54:00,B6,BOS,ATL,1551,16.16,15.45,0.94,0.0,14.77,-1.2518,0.5548,9,BOS-ATL,159,4,0,1,0,0,0,0,-10,2025-04-28 04:05:00,2025-04-28 06:50:00,-4,0
2025-08-21 17:40:00,2025-08-21 22:34:00,AA,BOS,DFW,3242,12.76,11.49,11.7,12.25,12.23,1.2041,-0.4926,75,BOS-DFW,294,17,0,0,0,0,0,0,0,2025-08-21 17:40:00,2025-08-21 22:35:00,1,0
2025-07-19 21:40:00,2025-07-20 00:00:00,B6,DFW,ATL,1311,4.19,8.12,0.84,0.0,15.91,-1.6761,0.2401,60,DFW-ATL,140,21,0,1,0,0,0,0,-5,2025-07-19 21:35:00,2025-07-20 00:02:00,2,0
2025-01-30 05:50:00,2025-01-30 07:50:00,UA,BOS,ORD,1061,7.75,5.81,0.11,0.0,17.4,0.7739,-0.3252,95,BOS-ORD,120,5,0,0,0,0,0,0,-10,2025-01-30 05:40:00,2025-01-30 07:35:00,-15,0
2025-07-24 00:00:00,2025-07-24 04:42:00,WN,BOS,LAX,3088,3.78,1.97,0.0,0.71,14.61,1.3783,-0.0314,53,BOS-LAX,282,0,0,1,0,0,0,0,7,2025-07-24 00:07:00,2025-07-24 05:02:00,20,1
2025-03-05 23:50:00,2025-03-06 05:29:00,UA,SEA,JFK,3797,5.8,5.15,0.0,0.0,17.44,-1.6655,0.1982,41,SEA-JFK,339,23,0,1,0,0,0,0,-2,2025-03-05 23:48:00,2025-03-06 05:30:00,1,0
2025-07-04 12:00:00,2025-07-04 18:08:00,WN,JFK,LAX,4158,4.26,3.9,1.19,0.0,17.83,0.93,0.5727,11,JFK-LAX,368,12,1,0,0,0,0,0,11,2025-07-04 12:11:00,2025-07-04 18:16:00,8,0
2025-07-30 18:50:00,2025-07-30 22:24:00,DL,DFW,SEA,2239,6.14,6.62,0.51,0.0,16.57,1.4379,-0.3798,41,DFW-SEA,214,18,0,0,0,0,0,0,2,2025-07-30 18:52:00,2025-07-30 22:18:00,-6,0
2025-08-21 07:40:00,2025-08-21 09:27:00,AA,DFW,SEA,902,9.76,10.02,0.0,0.0,16.11,0.4317,-0.6844,16,DFW-SEA,107,7,0,0,0,0,0,0,-5,2025-08-21 07:35:00,2025-08-21 09:19:00,-8,0
2025-05-31 07:20:00,2025-05-31 11:22:00,AA,SFO,DFW,2584,10.46,10.79,0.66,0.0,14.68,0.5872,-0.2044,63,SFO-DFW,242,7,0,0,0,0,0,0,-10,2025-05-31 07:10:00,2025-05-31 11:13:00,-9,0
2025-05-30 05:20:00,2025-05-30 10:08:00,AA,JFK,LAX,3159,12.86,10.46,2.26,2.48,14.67,0.3838,0.4919,76,JFK-LAX,288,5,0,0,0,0,0,0,8,2025-05-30 05:28:00,2025-05-30 10:07:00,-1,0
2025-09-05 05:00:00,2025-09-05 11:25:00,B6,JFK,LAX,4379,5.0,4.62,0.0,0.0,16.8,0.067,-0.6949,83,JFK-LAX,385,5,0,0,0,0,0,0,-3,2025-09-05 04:57:00,2025-09-05 11:20:00,-5,0
2025-10-01 11:45:00,2025-10-01 13:22:00,UA,SFO,DEN,771,9.59,9.78,0.0,0.0,14.57,-1.0247,-0.9228,37,SFO-DEN,97,11,0,0,0,0,0,0,-5,2025-10-01 11:40:00,2025-10-01 13:16:00,-6,0
2025-10-22 02:40:00,2025-10-22 07:20:00,AA,ATL,ORD,3057,11.1,10.84,12.63,13.21,9.8,-0.0544,-0.6128,26,ATL-ORD,280,2,0,1,1,0,0,0,21,2025-10-22 03:01:00,2025-10-22 07:41:00,21,1
2025-05-02 20:50:00,2025-05-03 00:41:00,DL,JFK,DEN,2451,18.78,20.91,0.0,0.0,16.21,-0.303,0.9778,98,JFK-DEN,231,20,0,1,0,0,0,0,-4,2025-05-02 20:46:00,2025-05-03 00:40:00,-1,0
2025-06-04 12:40:00,2025-06-04 16:57:00,WN,ORD,SEA,2771,3.57,1.43,0.0,0.0,19.11,1.8777,-0.4814,76,ORD-SEA,257,12,0,0,0,0,0,0,1,2025-06-04 12:41:00,2025-06-04 17:00:00,3,0
2025-05-01 21:50:00,2025-05-01 23:20:00,DL,JFK,DFW,689,3.11,3.68,0.0,1.35,13.21,-0.067,0.4489,57,JFK-DFW,90,21,0,1,0,0,0,0,11,2025-05-01 22:01:00,2025-05-01 23:29:00,9,0
2025-07-12 12:50:00,2025-07-12 13:55:00,B6,SEA,ORD,370,12.57,15.62,15.96,13.99,13.12,-0.0317,0.9947,81,SEA-ORD,65,12,0,0,1,0,0,0,38,2025-07-12 13:28:00,2025-07-12 14:49:00,54,1
2025-02-16 07:20:00,2025-02-16 11:43:00,AA,SEA,SFO,2847,13.55,15.07,0.58,0.0,14.66,0.1891,-0.1538,66,SEA-SFO,263,7,0,0,0,0,0,0,4,2025-02-16 07:24:00,2025-02-16 11:58:00,15,1
2025-06-06 12:40:00,2025-06-06 14:46:00,AA,DFW,SEA,1136,13.92,13.87,20.49,22.56,7.17,0.4511,-0.399,59,DFW-SEA,126,12,0,0,1,0,0,0,9,2025-06-06 12:49:00,2025-06-06 15:10:00,24,1
2025-03-10 03:15:00,2025-03-10 07:40:00,WN,SEA,ATL,2878,13.23,13.55,0.0,0.25,13.85,-0.7749,0.0792,95,SEA-ATL,265,3,0,1,0,0,0,0,14,2025-03-10 03:29:00,2025-03-10 07:56:00,16,1
2025-07-14 19:45:00,2025-07-14 20:53:00,WN,DEN,BOS,411,3.63,1.6,0.21,0.0,16.81,0.951,0.815,20,DEN-BOS,68,19,0,0,0,0,0,0,4,2025-07-14 19:49:00,2025-07-14 21:07:00,14,0
2025-11-07 17:30:00,2025-11-07 22:58:00,AA,DEN,SEA,3665,28.71,27.49,0.0,0.0,16.38,-0.0806,-0.4407,61,DEN-SEA,328,17,0,0,0,0,0,0,2,2025-11-07 17:32:00,2025-11-07 22:56:00,-2,0
2025-12-26 03:20:00,2025-12-26 06:11:00,WN,SFO,BOS,1699,19.05,18.15,0.61,0.17,17.14,0.7346,0.4955,79,SFO-BOS,171,3,0,1,0,0,0,0,3,2025-12-26 03:23:00,2025-12-26 06:27:00,16,1
2025-06-12 13:40:00,2025-06-12 17:11:00,DL,ATL,DEN,2194,1.58,3.45,0.63,0.0,19.62,-0.9026,-0.2074,50,ATL-DEN,211,13,0,0,0,0,0,0,22,2025-06-12 14:02:00,2025-06-12 17:37:00,26,1
2025-01-21 12:15:00,2025-01-21 15:10:00,UA,DFW,DEN,1746,8.02,6.54,0.04,0.56,16.97,-0.136,-0.2166,92,DFW-DEN,175,12,0,0,0,0,0,0,10,2025-01-21 12:25:00,2025-01-21 15:05:00,-5,0
2025-03-25 04:30:00,2025-03-25 07:50:00,WN,LAX,JFK,2057,9.44,7.6,0.57,0.0,14.91,1.4871,-0.7146,63,LAX-JFK,200,4,0,1,0,0,0,0,3,2025-03-25 04:33:00,2025-03-25 07:47:00,-3,0
2025-02-08 02:20:00,2025-02-08 06:17:00,AA,DFW,BOS,2527,8.88,8.74,0.71,0.28,20.5,1.9903,0.1208,34,DFW-BOS,237,2,0,1,0,0,0,0,19,2025-02-08 02:39:00,2025-02-08 06:40:00,23,1
2025-10-05 18:15:00,2025-10-05 22:51:00,B6,SEA,BOS,3011,6.3,10.05,10.33,11.7,9.62,0.6704,-0.8712,57,SEA-BOS,276,18,0,0,0,0,0,0,-9,2025-10-05 18:06:00,2025-10-05 22:46:00,-5,0
2025-12-26 06:50:00,2025-12-26 11:41:00,B6,DEN,DFW,3197,2.92,5.27,0.0,0.67,17.48,-1.1176,0.3026,18,DEN-DFW,291,6,0,0,0,0,0,0,-3,2025-12-26 06:47:00,2025-12-26 11:56:00,15,1
2025-07-22 12:00:00,2025-07-22 18:32:00,DL,JFK,LAX,4458,10.66,11.88,0.0,0.0,10.86,-1.8408,0.7689,96,JFK-LAX,392,12,0,0,0,0,0,0,-4,2025-07-22 11:56:00,2025-07-22 18:20:00,-12,0
2025-03-06 05:45:00,2025-03-06 07:44:00,B6,BOS,JFK,1053,22.75,22.49,6.04,6.37,11.4,0.6698,-0.4293,92,BOS-JFK,119,5,0,0,0,0,0,0,-7,2025-03-06 05:38:00,2025-03-06 07:35:00,-9,0
2025-01-08 15:10:00,2025-01-08 21:02:00,UA,BOS,SEA,3960,5.09,5.94,0.0,0.96,15.39,1.9826,-0.0741,45,BOS-SEA,352,15,0,0,0,0,0,0,3,2025-01-08 15:13:00,2025-01-08 21:05:00,3,0
2025-12-23 01:10:00,2025-12-23 05:31:00,DL,BOS,SFO,2826,11.98,14.39,7.34,6.52,11.26,-0.3863,-0.188,2,BOS-SFO,261,1,0,1,0,0,0,0,8,2025-12-23 01:18:00,2025-12-23 05:29:00,-2,0
2025-04-26 08:10:00,2025-04-26 10:53:00,B6,ORD,ATL,1600,7.03,9.52,1.54,3.74,16.39,-0.1876,0.4543,32,ORD-ATL,163,8,0,0,0,0,0,0,-10,2025-04-26 08:00:00,2025-04-26 10:48:00,-5,0
2025-02-10 13:00:00,2025-02-10 19:07:00,DL,BOS,ORD,4151,13.41,13.87,0.0,0.14,16.0,0.2777,0.6374,91,BOS-ORD,367,13,0,0,0,0,0,0,3,2025-02-10 13:03:00,2025-02-10 19:00:00,-7,0
2025-03-06 10:00:00,2025-03-06 14:56:00,UA,ORD,BOS,3268,9.03,6.62,0.69,0.58,17.64,2.5189,-0.2657,77,ORD-BOS,296,10,0,0,0,0,0,0,0,2025-03-06 10:00:00,2025-03-06 14:47:00,-9,0
2025-04-04 14:45:00,2025-04-04 16:46:00,UA,DFW,BOS,1077,4.08,5.45,5.02,4.53,13.23,0.1932,0.3662,42,DFW-BOS,121,14,0,0,0,0,0,0,3,2025-04-04 14:48:00,2025-04-04 16:45:00,-1,0
2025-08-28 04:50:00,2025-08-28 06:48:00,DL,LAX,DFW,1034,6.57,4.15,0.81,0.05,18.05,0.2103,-0.8721,65,LAX-DFW,118,4,0,1,0,0,0,0,15,2025-08-28 05:05:00,2025-08-28 06:55:00,7,0
2025-11-22 10:30:00,2025-11-22 15:10:00,B6,SEA,ORD,3068,20.79,19.99,0.56,0.0,8.46,-0.3687,0.16,66,SEA-ORD,280,10,0,0,0,0,0,0,9,2025-11-22 10:39:00,2025-11-22 15:30:00,20,1
2025-04-11 18:00:00,2025-04-11 23:04:00,B6,SEA,DEN,3364,10.25,9.1,0.35,1.55,16.27,0.1139,-0.0067,79,SEA-DEN,304,18,0,0,0,0,0,0,2,2025-04-11 18:02:00,2025-04-11 22:59:00,-5,0
2025-09-08 08:45:00,2025-09-08 09:59:00,B6,ATL,SFO,491,10.3,9.18,9.75,10.99,11.8,1.1388,-0.912,35,ATL-SFO,74,8,0,0,0,0,0,0,-2,2025-09-08 08:43:00,2025-09-08 09:55:00,-4,0
2025-01-24 03:30:00,2025-01-24 08:00:00,B6,SEA,DFW,2938,18.74,17.65,0.11,2.15,15.26,-0.6386,0.7242,78,SEA-DFW,270,3,0,1,0,0,0,0,15,2025-01-24 03:45:00,2025-01-24 08:06:00,6,0
2025-01-04 20:30:00,2025-01-05 00:27:00,DL,SFO,SEA,2530,22.75,23.57,0.91,0.0,17.3,0.9652,-0.1276,31,SFO-SEA,237,20,0,1,0,0,0,0,-1,2025-01-04 20:29:00,2025-01-05 00:22:00,-5,0
2025-01-21 18:50:00,2025-01-22 01:15:00,UA,ORD,SFO,4371,0.41,2.2,0.0,0.33,10.09,1.0085,0.6405,70,ORD-SFO,385,18,0,0,0,0,0,0,5,2025-01-21 18:55:00,2025-01-22 01:19:00,4,0
2025-12-03 16:20:00,2025-12-03 21:28:00,UA,BOS,JFK,3414,4.09,6.03,2.61,3.06,15.34,-0.7828,-0.1308,11,BOS-JFK,308,16,0,0,0,0,0,0,-3,2025-12-03 16:17:00,2025-12-03 21:19:00,-9,0
2025-08-01 19:15:00,2025-08-02 01:19:00,B6,LAX,ATL,4118,13.39,19.22,0.0,0.0,14.19,0.8077,-0.3486,46,LAX-ATL,364,19,0,0,0,0,0,0,0,2025-08-01 19:15:00,2025-08-02 01:14:00,-5,0
2025-10-21 18:45:00,2025-10-21 19:55:00,DL,LAX,ORD,442,10.03,10.67,1.41,0.37,15.76,2.0659,-0.0807,59,LAX-ORD,70,18,0,0,0,0,0,0,4,2025-10-21 18:49:00,2025-10-21 19:45:00,-10,0
2025-01-08 17:30:00,2025-01-08 22:46:00,UA,LAX,DFW,3509,22.56,24.17,12.91,11.91,7.98,-1.2115,-0.364,62,LAX-DFW,316,17,0,0,1,0,0,0,24,2025-01-08 17:54:00,2025-01-08 23:25:00,39,1
2025-01-09 12:40:00,2025-01-09 15:31:00,DL,DFW,LAX,1701,4.19,2.88,5.81,6.38,11.6,-0.1387,-0.7054,71,DFW-LAX,171,12,0,0,0,0,0,0,-5,2025-01-09 12:35:00,2025-01-09 15:33:00,2,0
2025-11-06 00:40:00,2025-11-06 04:45:00,UA,JFK,DEN,2624,11.57,10.73,0.0,0.0,19.7,0.267,0.1176,98,JFK-DEN,245,0,0,1,0,0,0,0,-5,2025-11-06 00:35:00,2025-11-06 04:47:00,2,0
2025-02-07 14:45:00,2025-02-07 20:39:00,AA,LAX,DEN,3987,14.66,13.95,0.07,0.25,18.54,0.3957,-0.9056,12,LAX-DEN,354,14,0,0,0,0,0,0,13,2025-02-07 14:58:00,2025-02-07 20:31:00,-8,0
2025-02-26 06:15:00,2025-02-26 12:06:00,AA,JFK,DEN,3953,8.3,8.9,0.0,0.79,16.1,-0.9411,-0.9698,89,JFK-DEN,351,6,0,0,0,0,0,0,10,2025-02-26 06:25:00,2025-02-26 12:24:00,18,1
2025-07-09 18:00:00,2025-07-09 20:15:00,DL,ORD,SFO,1247,17.42,22.74,0.0,0.0,18.62,-1.2441,-0.0314,78,ORD-SFO,135,18,0,0,0,0,0,0,12,2025-07-09 18:12:00,2025-07-09 20:05:00,-10,0
2025-08-10 11:20:00,2025-08-10 13:40:00,WN,ORD,DEN,1308,16.11,18.59,2.32,4.15,16.21,-0.7308,0.3644,12,ORD-DEN,140,11,0,0,0,0,0,0,10,2025-08-10 11:30:00,2025-08-10 13:51:00,11,0
2025-03-25 21:40:00,2025-03-26 02:42:00,DL,DEN,JFK,3336,7.51,9.75,0.35,0.0,16.64,0.1069,0.7804,22,DEN-JFK,302,21,0,1,0,0,0,0,20,2025-03-25 22:00:00,2025-03-26 03:05:00,23,1
2025-06-12 14:45:00,2025-06-12 20:39:00,WN,LAX,ORD,3987,6.82,9.71,0.0,0.0,18.12,-0.4621,-0.4497,5,LAX-ORD,354,14,0,0,0,0,0,0,0,2025-06-12 14:45:00,2025-06-12 20:44:00,5,0
2025-09-04 13:15:00,2025-09-04 17:40:00,WN,ORD,BOS,2871,18.52,18.46,0.0,0.0,8.1,0.8764,0.0896,35,ORD-BOS,265,13,0,0,0,0,0,0,8,2025-09-04 13:23:00,2025-09-04 17:36:00,-4,0
2025-06-11 22:40:00,2025-06-11 23:57:00,DL,JFK,LAX,529,11.6,11.15,0.63,0.0,14.55,1.2157,0.8402,11,JFK-LAX,77,22,0,1,0,0,0,0,19,2025-06-11 22:59:00,2025-06-12 00:18:00,21,1
2025-05-20 11:45:00,2025-05-20 13:39:00,WN,ORD,SFO,987,13.44,15.06,0.0,0.0,14.31,-0.8531,-0.8157,11,ORD-SFO,114,11,0,0,0,0,0,0,12,2025-05-20 11:57:00,2025-05-20 13:31:00,-8,0
2025-01-27 09:45:00,2025-01-27 14:56:00,UA,BOS,SEA,3447,10.5,11.0,0.23,0.0,16.21,0.339,-0.3645,88,BOS-SEA,311,9,0,0,0,0,0,0,-5,2025-01-27 09:40:00,2025-01-27 14:48:00,-8,0
2025-06-14 08:45:00,2025-06-14 13:53:00,B6,DFW,ATL,3415,11.12,9.16,0.77,1.27,17.62,0.1053,-0.6517,78,DFW-ATL,308,8,0,0,0,0,0,0,7,2025-06-14 08:52:00,2025-06-14 13:59:00,6,0
2025-10-21 21:50:00,2025-10-22 03:50:00,AA,ORD,DFW,4065,9.15,9.69,1.08,0.0,14.67,2.5507,0.2498,66,ORD-DFW,360,21,0,1,0,0,0,0,35,2025-10-21 22:25:00,2025-10-22 04:26:00,36,1
2025-08-17 18:40:00,2025-08-17 22:38:00,WN,SFO,ATL,2534,15.0,15.43,19.35,19.39,3.81,-0.4174,0.971,16,SFO-ATL,238,18,0,0,1,1,0,0,20,2025-08-17 19:00:00,2025-08-17 23:16:00,38,1
2025-11-22 03:15:00,2025-11-22 06:38:00,B6,LAX,DEN,2095,3.81,5.0,0.0,0.0,14.83,0.4162,0.3085,28,LAX-DEN,203,3,0,1,0,0,0,0,-5,2025-11-22 03:10:00,2025-11-22 06:35:00,-3,0
2025-02-16 11:20:00,2025-02-16 12:57:00,AA,LAX,DEN,770,0.25,3.07,0.0,0.11,10.23,2.0011,0.7696,24,LAX-DEN,97,11,0,0,0,0,0,0,13,2025-02-16 11:33:00,2025-02-16 13:11:00,14,0
2025-01-05 08:40:00,2025-01-05 14:02:00,B6,DFW,SFO,3584,8.65,11.48,1.91,0.5,16.44,-1.9856,0.4034,93,DFW-SFO,322,8,0,0,0,0,0,0,8,2025-01-05 08:48:00,2025-01-05 14:16:00,14,0
2025-07-20 15:10:00,2025-07-20 21:28:00,UA,ORD,BOS,4287,20.89,22.55,15.26,16.3,11.23,1.4838,0.2559,9,ORD-BOS,378,15,0,0,1,0,0,0,36,2025-07-20 15:46:00,2025-07-20 22:21:00,53,1
2025-03-07 01:30:00,2025-03-07 02:44:00,UA,DFW,SEA,490,9.49,10.56,0.68,0.0,13.15,-0.6109,-0.3308,5,DFW-SEA,74,1,0,1,0,0,0,0,9,2025-03-07 01:39:00,2025-03-07 03:07:00,23,1
2025-08-05 17:30:00,2025-08-05 21:14:00,AA,ATL,DFW,2366,10.35,7.1,0.0,1.69,10.73,-1.4468,0.433,93,ATL-DFW,224,17,0,0,0,0,0,0,7,2025-08-05 17:37:00,2025-08-05 21:23:00,9,0
2025-11-26 17:40:00,2025-11-26 20:38:00,UA,DEN,SFO,1792,4.61,7.12,0.0,0.0,14.43,0.32,-0.7892,73,DEN-SFO,178,17,0,0,0,0,0,0,7,2025-11-26 17:47:00,2025-11-26 20:36:00,-2,0
2025-05-04 05:20:00,2025-05-04 10:29:00,AA,LAX,BOS,3429,7.8,9.8,0.77,0.0,17.22,0.2097,-0.9502,66,LAX-BOS,309,5,0,0,0,0,0,0,3,2025-05-04 05:23:00,2025-05-04 10:33:00,4,0
2025-07-20 03:40:00,2025-07-20 08:55:00,UA,SFO,DEN,3506,1.8,0.29,0.36,0.02,11.01,0.625,0.363,33,SFO-DEN,315,3,0,1,0,0,0,0,16,2025-07-20 03:56:00,2025-07-20 09:07:00,12,0
2025-09-06 15:00:00,2025-09-06 17:12:00,B6,JFK,DFW,1214,21.98,21.31,1.17,0.0,14.31,0.7612,0.8159,68,JFK-DFW,132,15,0,0,0,0,0,0,-6,2025-09-06 14:54:00,2025-09-06 17:21:00,9,0
2025-02-24 06:40:00,2025-02-24 12:59:00,DL,SEA,SFO,4298,7.02,6.11,0.0,0.0,15.73,-0.0983,0.4234,32,SEA-SFO,379,6,0,0,0,0,0,0,4,2025-02-24 06:44:00,2025-02-24 12:50:00,-9,0
2025-11-24 22:45:00,2025-11-25 00:30:00,AA,SEA,ORD,876,11.69,9.27,0.0,0.99,12.99,1.7666,-0.5526,96,SEA-ORD,105,22,0,1,0,0,0,0,3,2025-11-24 22:48:00,2025-11-25 00:25:00,-5,0
2025-03-16 18:50:00,2025-03-17 00:11:00,AA,LAX,SEA,3581,10.27,6.46,0.36,0.63,16.44,1.4024,0.6791,47,LAX-SEA,321,18,0,0,0,0,0,0,0,2025-03-16 18:50:00,2025-03-17 00:07:00,-4,0
2025-10-23 22:50:00,2025-10-24 03:58:00,UA,SEA,JFK,3413,5.45,6.02,0.47,0.0,18.59,0.4607,0.0517,43,SEA-JFK,308,22,0,1,0,0,0,0,16,2025-10-23 23:06:00,2025-10-24 04:03:00,5,0
2025-08-29 12:15:00,2025-08-29 14:08:00,WN,DFW,SEA,981,21.95,20.49,0.29,0.21,15.95,0.3689,-0.6634,47,DFW-SEA,113,12,0,0,0,0,0,0,1,2025-08-29 12:16:00,2025-08-29 14:06:00,-2,0
2025-02-21 22:00:00,2025-02-22 02:45:00,B6,DFW,LAX,3130,5.85,6.36,0.0,0.46,18.64,1.1953,0.2468,51,DFW-LAX,285,22,0,1,0,0,0,0,3,2025-02-21 22:03:00,2025-02-22 02:55:00,10,0
2025-09-22 00:40:00,2025-09-22 03:10:00,AA,ORD,SEA,1435,13.58,14.52,0.0,0.0,16.6,0.0561,-0.7584,78,ORD-SEA,150,0,0,1,0,0,0,0,3,2025-09-22 00:43:00,2025-09-22 03:07:00,-3,0
2025-03-13 06:00:00,2025-03-13 08:31:00,WN,LAX,SEA,1451,2.59,2.83,11.86,12.11,8.49,-1.216,-0.5306,17,LAX-SEA,151,6,0,0,0,0,0,0,4,2025-03-13 06:04:00,2025-03-13 08:53:00,22,1
2025-08-07 00:15:00,2025-08-07 01:43:00,AA,JFK,SFO,663,8.11,8.62,0.0,0.0,10.91,-0.0919,0.4704,53,JFK-SFO,88,0,0,1,0,0,0,0,-3,2025-08-07 00:12:00,2025-08-07 01:41:00,-2,0
2025-12-17 16:40:00,2025-12-17 21:50:00,UA,DFW,LAX,3434,20.1,20.14,0.0,0.0,15.2,-0.3238,0.9302,49,DFW-LAX,310,16,0,0,0,0,0,0,-6,2025-12-17 16:34:00,2025-12-17 21:46:00,-4,0
2025-12-14 12:30:00,2025-12-14 18:00:00,DL,SFO,DFW,3691,4.51,9.51,0.03,0.0,15.78,0.1532,-0.298,35,SFO-DFW,330,12,0,0,0,0,0,0,-10,2025-12-14 12:20:00,2025-12-14 17:50:00,-10,0
2025-11-15 06:30:00,2025-11-15 10:19:00,DL,ATL,LAX,2420,15.73,12.09,18.66,16.79,8.79,-1.1669,-0.6089,68,ATL-LAX,229,6,0,0,1,0,0,0,23,2025-11-15 06:53:00,2025-11-15 11:02:00,43,1
2025-06-30 07:45:00,2025-06-30 13:05:00,UA,ATL,ORD,3558,7.43,7.21,0.16,0.69,16.08,-1.0356,-0.6979,82,ATL-ORD,320,7,0,0,0,0,0,0,4,2025-06-30 07:49:00,2025-06-30 12:57:00,-8,0
2025-07-24 15:10:00,2025-07-24 18:06:00,AA,JFK,SFO,1764,8.57,5.13,26.28,26.42,0.2,1.1678,0.1303,19,JFK-SFO,176,15,0,0,1,1,0,1,70,2025-07-24 16:20:00,2025-07-24 19:53:00,107,1
2025-04-20 04:45:00,2025-04-20 08:54:00,B6,ATL,ORD,2673,12.92,18.08,0.0,0.0,15.38,0.0922,-0.9767,92,ATL-ORD,249,4,0,1,0,0,0,0,11,2025-04-20 04:56:00,2025-04-20 08:58:00,4,0
2025-12-03 12:30:00,2025-12-03 17:53:00,B6,DFW,SFO,3604,12.71,13.88,0.0,0.8,13.37,-0.2621,0.448,4,DFW-SFO,323,12,0,0,0,0,0,0,-3,2025-12-03 12:27:00,2025-12-03 17:46:00,-7,0
